state_id,police_homicide,police_homicide_wp,police_homicide_guardian,police_homicide_mpv,police_homicide_kbp,police_homicide_fatal,year,state_abb,pop_100000,std_squire_capacity,termect,std_med_income,std_employees,std_police_ideal,repleg,demleg,repgov,demgov,state,std_black,invlaw,wapost_fbi_dif,guard_fbi_dif,mpv_fbi_dif,kbp_fbi_dif,fatal_fbi_dif,total_pop,white_pop,black_pop,hispanic_pop,asian_pop,white_pov,black_pov,hispanic_pov,asian_pov,children_0_18,adults_19_25,adults_26_34,adults_3554,adults_5564,adults_65up,male_pop,female_pop,total_incar,income,black_income,unemployment,black_female_16_65_unemp,black_female_65up_unemp,black_male_16_65_unemp,black_male_65up_unemp,homeless,black_unemp,underreport,black_unemp_per,homeless_per,unemployment_per,total_incar_per,underreport2
26,19,,,27,,42,2013,MO,60.427109,.77776897,1,-.70592993,-.4278264,-.20002173,1,0,0,1,MISSOURI,.12090518,0,,,8,,23,5853100,.80599999,.112,.037999999,.017000001,.13699999,.29800001,.25299999,.191,.244,.093000002,.119,.264,.131,.149,.48699999,.51300001,114900,59548,31511,246509,27496,587,30299,269,8581,58651,,.010020502,.0014660608,.042115971,.019630624,23
26,15,,,28,24,51,2014,MO,60.609299,.77776897,1,-.029221715,-.42150247,-.20002173,1,0,0,1,MISSOURI,.14210173,0,,,13,9,36,5870200,.80199999,.114,.037999999,.017000001,.12899999,.28,.237,.156,.243,.090999998,.12,.26100001,.133,.152,.48699999,.51300001,109500,60313,31831,234561,26736,510,29225,226,6482,56697,,.0096584447,.0011042213,.039957922,.018653538,36
26,15,21,21,24,21,37,2015,MO,60.762039,.12662876,1,.24557386,-.42494309,-.20002173,1,0,0,1,MISSOURI,.14210173,0,6,6,9,6,22,4730100,.80199999,.113,.039000001,.018999999,.122,.27200001,.26699999,.121,.243,.093000002,.116,.257,.13600001,.155,.48800001,.51200002,106000,60797,31977,208408,24356,503,26646,224,6482,51729,6,.010936133,.0013703727,.044059958,.022409674,22
26,11,21,23,23,22,41,2016,MO,60.93,.12662876,1,-.20206665,-.42027777,-.20002173,1,0,0,1,MISSOURI,.13150346,0,10,12,12,11,30,5898000,.79799998,.113,.039999999,.018999999,.118,.23,.237,.153,.244,.086999997,.118,.25600001,.13699999,.15899999,.49000001,.50999999,105900,62242,32923,184682,22025,389,23490,287,6194,46191,10,.0078316377,.0010501865,.031312648,.01795524,30
26,,31,,35,33,55,2017,MO,,.16657759,1,-.001913503,-.48193115,-.20002173,1,0,1,0,MISSOURI,.12090518,0,,,,,,5921300,.79699999,.111,.041999999,.02,.112,.237,.17299999,.20200001,.241,.086000003,.122,.25,.13699999,.164,.48800001,.51200002,105400,64564,34948,161779,19812,308,20499,209,6037,40828,,.0068951077,.0010195397,.027321534,.017800145,
27,0,,,7,,10,2013,MT,10.14314,-.73484969,1,-1.3676454,-.60513401,-.49218196,1,0,0,1,MONTA,-1.055504,0,,,7,,10,986300,.87400001,0,.032000002,.0099999998,.148,0,.31,0,.234,.092,.111,.25,.15000001,.162,.49700001,.50300002,14800,57309,45919,34557,53,0,43,0,1878,96,,.000097333468,.001904086,.035037007,.015005576,10
27,1,,,6,6,6,2014,MT,10.22867,-.73484969,1,-.62122095,-.60488659,-.49218196,1,0,0,1,MONTA,-1.0237091,0,,,5,5,5,993700,.87,.0099999998,.033,.0099999998,.13500001,.35499999,.287,.32499999,.23100001,.096000001,.111,.245,.15099999,.167,.49599999,.50400001,14500,58190,36842,32500,54,0,105,0,1709,159,,.00016000806,.001719835,.032706048,.01459193,5
27,0,4,4,4,4,5,2015,MT,10.32073,-.84757662,1,-.58984327,-.56752652,-.49218196,1,0,0,1,MONTA,-1.0449057,0,4,4,4,4,5,4730100,.86900002,0,.035999998,.0099999998,.124,0,.147,0,.229,.092,.114,.243,.149,.17299999,.50199997,.498,14700,59004,31074,30065,21,0,132,0,1709,153,4,.000032346041,.00036130313,.0063561024,.0031077566,5
27,2,5,5,5,5,5,2016,MT,10.4252,-.84757662,1,.018433793,-.54851115,-.49218196,1,0,0,1,MONTA,-1.055504,0,3,3,3,3,3,1015100,.866,0,.035,.0099999998,.119,0,.14300001,0,.23199999,.092,.108,.23899999,.15099999,.178,.50199997,.498,15200,60564,28863,27253,9,0,141,0,1418,150,3,.00014776869,.0013969067,.026847601,.014973894,3
27,,6,,6,7,9,2017,MT,,-.82201356,1,.23390095,-.59203649,-.49218196,1,0,0,1,MONTA,-1.0449057,0,,,,,,1022600,.86500001,0,.035999998,.0099999998,.107,0,.226,0,.22499999,.093000002,.113,.241,.148,.18099999,.49599999,.50400001,15500,62747,31352,23183,6,0,189,0,1529,195,,.00019069039,.0014952082,.022670643,.015157442,
28,3,,,5,,9,2013,NE,18.685591,.51528835,1,-.33507371,-.69907826,1.3934002,1,0,1,0,NEBRASKA,-.61037618,0,,,2,,6,1811200,.80900002,.046,.098999999,.017999999,.102,.34200001,.22499999,.15899999,.264,.093000002,.123,.25400001,.127,.14,.49399999,.50599998,23200,65422,27577,51762,3060,0,3240,55,3145,6355,,.0035087236,.0017364179,.028578842,.012809187,6
28,1,,,6,6,11,2014,NE,18.811449,.51528835,1,-.003519868,-.69342637,1.3934002,1,0,1,0,NEBRASKA,-.59977788,0,,,5,5,10,1823700,.80599999,.046,.101,.018999999,.098999999,.296,.248,0,.266,.089000002,.122,.252,.12800001,.14300001,.498,.50199997,22500,66950,28376,49301,2811,18,3113,55,2744,5997,,.0032883699,.0015046335,.027033504,.012337555,10
28,1,8,9,10,8,16,2015,NE,18.937651,-.34221208,1,.38243622,-.69174528,1.3934002,1,0,1,0,NEBRASKA,-.58917958,0,7,8,9,7,15,4730100,.80199999,.048,.104,.02,.090999998,.32100001,.241,.207,.264,.093999997,.119,.249,.12899999,.146,.49599999,.50400001,22300,67891,29967,42687,2236,20,2483,26,2744,4765,7,.0010073783,.0005801146,.0090245446,.0047144881,15
28,2,7,8,8,7,16,2016,NE,19.071159,-.34221208,1,.26463607,-.69026631,1.3934002,1,0,1,0,NEBRASKA,-.59977788,0,5,6,6,5,14,1845000,.80000001,.044,.106,.023,.086999997,.28099999,.24600001,.197,.259,.093999997,.119,.25,.12899999,.149,.49599999,.50400001,23300,69541,30577,38258,1845,37,2185,34,2754,4101,5,.0022227643,.001492683,.020736044,.012628727,14
28,,0,,1,0,6,2017,NE,,-.36588502,1,.29087338,-.71671802,1.3934002,1,0,1,0,NEBRASKA,-.61037618,0,,,,,,1859200,.792,.043000001,.11,.025,.077,.27500001,.211,.207,.25999999,.090000004,.124,.244,.131,.152,.498,.50199997,24200,72289,31523,34908,1713,37,2046,31,2501,3827,,.0020584122,.0013452022,.018775817,.013016351,
29,5,,,13,,14,2013,NV,27.864639,-.0068828659,1,-1.2351738,2.7026598,-.40531966,0,1,1,0,NEVADA,-.22883807,0,,,8,,9,2745400,.52200001,.079000004,.27599999,.077,.108,.278,.22400001,.109,.25,.090999998,.126,.273,.122,.13699999,.49900001,.50099999,37500,67344,38637,162556,9036,121,10650,326,7039,20133,,.0073333578,.0025639252,.059210315,.013659212,9
29,11,,,22,22,27,2014,NV,28.33013,-.0068828659,1,-.75262165,2.7168417,-.40531966,0,1,1,0,NEVADA,-.21823978,0,,,11,11,16,2795200,.514,.079999998,.27900001,.077,.106,.26699999,.208,.1,.245,.093000002,.126,.27200001,.122,.142,.49900001,.50099999,37500,66937,37269,153654,9083,253,10619,287,8743,20242,,.0072416998,.003127862,.054970663,.013415855,16
29,17,19,19,20,19,22,2015,NV,28.83758,-.29167095,1,-.52419645,2.7430568,-.40531966,1,0,1,0,NEVADA,-.21823978,0,2,2,3,2,5,4730100,.50599998,.081,.28200001,.079999998,.104,.26699999,.205,.105,.243,.090000004,.126,.271,.124,.148,.49700001,.50300002,38300,66673,37566,137875,8141,276,10007,200,8743,18624,2,.0039373375,.0018483753,.029148431,.0080970805,5
29,4,14,15,15,14,19,2016,NV,29.400579,-.29167095,1,-.15762386,2.9476211,-.40531966,1,0,1,0,NEVADA,-.18644495,0,10,11,11,10,15,2890400,.49900001,.082999997,.285,.082999997,.094999999,.214,.189,.107,.242,.089000002,.127,.266,.125,.15099999,.498,.50199997,39200,68369,37435,124055,7855,280,9364,170,7398,17669,10,.0061129946,.0025595073,.042919666,.013562136,15
29,,16,,17,16,24,2017,NV,,-.19182424,1,-.037788998,3.0344322,-.40531966,0,1,1,0,NEVADA,-.14405182,0,,,,,,2946600,.48899999,.086999997,.289,.083999999,.090999998,.29499999,.15700001,.103,.23899999,.086999997,.127,.26800001,.125,.155,.49700001,.50300002,39300,70797,38846,107959,7924,293,8524,135,7833,16876,,.005727279,.002658318,.036638498,.013337405,
30,0,,,3,,4,2013,NH,13.22687,-2.2420688,0,1.5441597,-.7287026,-.92826444,0,0,0,1,NEW HAMPSHIRE,-.98131597,0,,,3,,4,1280700,.917,.0099999998,.030999999,.024,.079999998,0,.206,.15700001,.219,.082000002,.104,.29300001,.15000001,.152,.491,.509,11100,79589,48495,46542,346,0,470,0,1447,816,,.00063715153,.0011298509,.036341064,.0086671356,4
30,0,,,1,1,1,2014,NH,13.28743,-2.2420688,0,1.7663736,-.72415602,-.92826444,0,0,0,1,NEW HAMPSHIRE,-.96011943,0,,,1,1,1,1286500,.91299999,.011,.032000002,.025,.086000003,0,.20200001,0,.21699999,.085000001,.103,.28600001,.153,.15700001,.493,.50700003,11200,80867,49815,43176,342,0,386,0,1445,728,,.00056587643,.0011232025,.033560824,.0087057911,1
30,0,3,3,4,3,5,2015,NH,13.30111,-3.2106788,0,2.0103269,-.71960884,-.92826444,1,0,0,1,NEW HAMPSHIRE,-.93892282,0,3,3,4,3,5,4730100,.91299999,.011,.033,.025,.072999999,.228,.185,.093000002,.213,.082999997,.105,.27900001,.15700001,.163,.495,.505,10900,81842,50103,38067,352,0,500,0,1445,852,3,.00018012304,.00030549036,.008047821,.002304391,5
30,2,2,2,2,2,4,2016,NH,13.34795,-3.2106788,0,2.0729752,-.71858728,-.92826444,1,0,0,1,NEW HAMPSHIRE,-.96011943,0,0,0,0,0,2,1291300,.91100001,.011,.035,.025,.063000001,0,.15000001,0,.20999999,.082000002,.108,.273,.15800001,.169,.49900001,.50099999,10800,83641,50362,33531,346,22,457,0,1366,825,0,.00063889101,.0010578487,.025966855,.0083636642,2
30,,3,,3,3,6,2017,NH,,-3.0231245,0,1.9167295,-.71794361,-.92826444,1,0,1,0,NEW HAMPSHIRE,-.94952112,0,,,,,,1297000,.90600002,.013,.035999998,.027000001,.07,.20999999,0,.090999998,.204,.081,.114,.26699999,.161,.175,.49599999,.50400001,10700,87002,50424,29662,355,18,465,0,1456,838,,.00064610637,.0011225906,.022869699,.0082498072,
31,11,,,15,,23,2013,NJ,88.991623,.98434788,0,.52251124,-.019249253,-.81059504,0,1,1,0,NEW JERSEY,.26928112,0,,,4,,12,8716900,.57499999,.124,.19,.090000004,.064000003,.212,.221,.056000002,.242,.083999999,.114,.289,.12800001,.14300001,.486,.51499999,164100,93252,46843,431275,50177,1020,47743,1158,12002,100098,,.011483211,.0013768657,.049475729,.018825499,12
31,14,,,18,14,18,2014,NJ,89.250008,.98434788,0,.89315331,-.001591253,-.81059504,0,1,1,0,NEW JERSEY,.26928112,0,,,4,0,4,8756200,.56800002,.125,.19400001,.092,.064999998,.198,.211,.064000003,.23899999,.085000001,.114,.285,.131,.145,.48699999,.51300001,164500,94365,46640,415311,49065,977,47987,1243,10098,99272,,.011337338,.00115324,.047430508,.018786687,4
31,13,15,24,24,18,31,2015,NJ,89.35421,.65867567,0,1.2266347,.10568398,-.81059504,0,1,1,0,NEW JERSEY,.25868282,0,2,11,11,5,18,4730100,.56199998,.124,.197,.094999999,.061000001,.18099999,.2,.066,.237,.086000003,.114,.28200001,.134,.148,.486,.514,183500,95042,46546,378569,46069,936,45239,1173,10098,93417,2,.019749478,.0021348386,.08003404,.038794104,18
31,12,12,14,17,15,21,2016,NJ,89.444687,.65867567,0,1.2385219,.12680434,-.81059504,0,1,1,0,NEW JERSEY,.24808455,0,0,2,5,3,9,8762700,.55699998,.125,.2,.094999999,.064000003,.171,.183,.064000003,.236,.085000001,.115,.27700001,.13500001,.152,.486,.514,186300,97281,47299,338289,41299,889,41892,1153,8895,85233,0,.0097267963,.0010150981,.038605567,.021260571,9
31,,12,,15,16,35,2017,NJ,,.61002874,0,1.7235372,.010873217,-.81059504,0,1,1,0,NEW JERSEY,.26928112,0,,,,,,8823900,.55000001,.125,.205,.097999997,.056000002,.178,.17299999,.064999998,.233,.082999997,.116,.27399999,.13699999,.156,.486,.514,184000,101103,48978,301732,35901,695,37753,1038,8536,75387,,.0085435016,.00096737273,.034194857,.020852458,
32,6,,,15,,24,2013,NM,20.851931,-1.2655761,0,-1.5823629,-.15191031,1.5654671,0,1,1,0,NEW MEXICO,-.89652973,0,,,9,,18,2040200,.39399999,.016000001,.47299999,.013,.123,.20999999,.294,.175,.25999999,.096000001,.115,.25,.13,.149,.49200001,.50800002,34200,55110,41214,86870,1156,47,1206,5,2819,2414,,.0011832173,.0013817273,.042579159,.016763063,18
32,10,,,20,19,25,2014,NM,20.83024,-1.2655761,0,-1.0941349,-.17598131,1.5654671,0,1,1,0,NEW MEXICO,-.89652973,0,,,10,9,15,2036700,.38699999,.017000001,.47799999,.015,.13699999,.189,.257,.122,.25400001,.102,.115,.244,.133,.153,.48899999,.51099998,32500,55397,40960,86069,1175,35,1112,11,2629,2333,,.0011454804,.0012908136,.042259045,.015957186,15
32,5,20,21,20,20,25,2015,NM,20.80328,-1.219797,0,-1.2619466,-.13625437,1.5654671,0,0,1,0,NEW MEXICO,-.87533319,0,15,16,15,15,20,4730100,.38299999,.017000001,.48199999,.014,.124,.241,.257,.109,.255,.093000002,.116,.243,.132,.16,.49200001,.50800002,25000,55284,38146,82100,1330,30,1069,19,2629,2448,15,.00051753665,.00055580219,.017356927,.0052853003,20
32,1,21,22,22,22,29,2016,NM,20.81015,-1.219797,0,-.90511924,-.073900536,1.5654671,0,0,1,0,NEW MEXICO,-.89652973,0,20,21,21,21,28,2029400,.37900001,.017000001,.486,.015,.124,.213,.241,0,.248,.093000002,.118,.243,.134,.16500001,.48899999,.51099998,30200,55941,41306,75329,1127,0,934,15,2263,2076,20,.0010229625,.0011151079,.037118852,.014881246,28
32,,21,,25,21,35,2017,NM,,-1.1544832,0,-.9689455,-.44244495,1.5654671,0,1,1,0,NEW MEXICO,-.89652973,0,,,,,,2038200,.373,.016000001,.49000001,.013,.118,.241,.23199999,0,.25,.093999997,.116,.236,.13500001,.169,.493,.50700003,28700,56930,41379,68428,927,9,874,17,2482,1827,,.00089637918,.0012177412,.033572759,.014081052,
33,0,,,30,,46,2013,NY,196.73546,2.7901831,0,-.3276844,.57486862,-.35556647,0,1,0,1,NEW YORK,.43885359,0,,,30,,46,19119600,.56999999,.142,.184,.079000004,.104,.242,.26100001,.189,.229,.096000001,.12800001,.27700001,.12800001,.14300001,.484,.51599997,228100,80227,41755,856142,102218,2114,108053,2013,77430,214398,,.011213519,.004049771,.044778239,.011930166,46
33,0,,,27,21,41,2014,NY,197.18515,2.7901831,0,-.27767292,.57307106,-.35556647,0,1,0,1,NEW YORK,.43885359,0,,,27,21,41,19216400,.56400001,.14300001,.18700001,.081,.101,.219,.25600001,.18000001,.227,.094999999,.12899999,.27399999,.12899999,.146,.484,.51599997,222100,81101,41598,830485,100462,2294,108122,2085,88250,212963,,.011082357,.0045924312,.043217514,.011557836,41
33,15,19,27,28,19,30,2015,NY,197.47183,1.4950788,0,.11802845,.59232759,-.35556647,0,0,0,1,NEW YORK,.43885359,1,4,12,13,4,15,4730100,.55900002,.142,.189,.085000001,.097999997,.223,.25400001,.15899999,.22499999,.094999999,.13,.271,.131,.149,.484,.51599997,216700,81547,41615,771773,95471,2234,103458,2337,88250,203500,4,.043022346,.018657111,.16316208,.045812983,15
33,19,17,25,24,23,30,2016,NY,197.4529,1.4950788,0,.48556486,.61978775,-.35556647,0,0,0,1,NEW YORK,.42825532,1,-2,6,5,4,11,19221500,.55599999,.142,.191,.085000001,.096000001,.205,.243,.168,.223,.093000002,.131,.26800001,.132,.153,.484,.51599997,212100,83277,42483,706481,88233,2110,94440,2167,86352,186950,-2,.0097260876,.0044924696,.036754727,.011034518,11
33,,16,,19,17,34,2017,NY,,1.6022723,0,.59372681,.5994221,-.35556647,0,1,0,1,NEW YORK,.42825532,1,,,,,,19315700,.55199999,.142,.193,.086999997,.093000002,.208,.21699999,.149,.221,.090999998,.132,.264,.133,.15899999,.484,.51599997,208700,86275,43997,638220,79567,1806,87127,2197,89503,170697,,.0088372156,.0046336916,.033041514,.010804682,
34,4,,,33,,40,2013,NC,98.415901,.25398833,0,-1.6807796,-.05359428,.68364453,1,0,1,0,NORTH CAROLI,1.1595366,0,,,29,,36,9522500,.64499998,.20999999,.088,.025,.125,.28,.32800001,.146,.248,.090999998,.114,.27700001,.127,.14300001,.48199999,.51800001,156000,58683,32565,491228,83344,1291,85059,1168,12168,170862,,.017942978,.0012778157,.051586032,.016382253,36
34,4,,,35,25,50,2014,NC,99.343987,.25398833,0,-1.08364,-.032739092,.68364453,1,0,1,0,NORTH CAROLI,1.1807332,0,,,31,21,46,9632900,.64099997,.213,.090000004,.024,.118,.271,.32800001,.112,.24600001,.090999998,.114,.27399999,.12800001,.147,.48100001,.51899999,153600,59204,32930,469573,82884,1295,83333,1139,10685,168651,,.017507812,.0011092194,.048746794,.015945354,46
34,1,23,26,28,23,33,2015,NC,100.35186,.47270069,0,-.6538837,-.03520209,.68364453,1,0,1,0,NORTH CAROLI,1.1701349,0,22,25,27,22,32,4730100,.63800001,.212,.090999998,.027000001,.116,.249,.32699999,.117,.244,.090000004,.115,.271,.12899999,.15099999,.48300001,.51700002,151200,59651,32798,420248,76381,1461,76950,1141,10685,155933,22,.032966111,.0022589373,.088845477,.031965498,32
34,5,33,36,39,33,43,2016,NC,101.46788,.47270069,0,-.3361446,-.024520164,.68364453,1,0,1,0,NORTH CAROLI,1.1489384,0,28,31,34,28,38,9829900,.63599998,.211,.092,.027000001,.11,.244,.278,.113,.242,.086999997,.115,.27000001,.131,.155,.48100001,.51899999,149300,61102,34040,374408,68515,1536,68635,924,9559,139610,28,.014202586,.00097244122,.038088687,.015188354,38
34,,22,,26,23,53,2017,NC,,.48369452,0,-.70250303,-.086041637,.68364453,1,0,0,1,NORTH CAROLI,1.1595366,0,,,,,,9948800,.63099998,.20999999,.093999997,.028000001,.104,.21699999,.27599999,.133,.241,.085000001,.117,.26699999,.131,.16,.48199999,.51899999,151400,63390,35690,324002,60706,1575,59383,1049,8962,122713,,.012334452,.00090081216,.032566942,.015217916,
35,0,,,2,,4,2013,ND,7.24019,-.56061661,0,-.42995635,-.72226852,-.12363227,1,0,1,0,NORTH DAKOTA,-.93892282,0,,,2,,4,693500,.87400001,.016000001,.023,.0099999998,.092,0,.20200001,0,.236,.124,.122,.24600001,.132,.14,.50700003,.493,8100,69315,29923,11390,103,0,249,2,2069,354,,.00051045424,.0029834174,.016423937,.011679885,4
35,0,,,1,1,2,2014,ND,7.3990402,-.56061661,0,.40985152,-.71389598,-.12363227,1,0,1,0,NORTH DAKOTA,-.87533319,0,,,1,1,2,708400,.87,.02,.024,.0099999998,.089000002,0,.19499999,.454,.241,.118,.134,.23800001,.13,.14,.50800002,.49200001,9300,72034,29012,11052,91,0,326,2,1305,419,,.00059147377,.0018421796,.015601356,.013128176,2
35,0,1,1,1,1,2,2015,ND,7.5683498,-1.7015465,0,.054844745,-.68087411,-.12363227,1,0,1,0,NORTH DAKOTA,-.87533319,0,1,1,1,1,2,4730100,.86199999,.014,.034000002,.012,.098999999,0,0,0,.24600001,.108,.13600001,.23999999,.12899999,.141,.509,.491,10100,73803,29525,10376,57,0,263,0,1305,320,1,.000067651847,.0002758927,.0021936111,.0021352614,2
35,0,1,1,1,1,3,2016,ND,7.5795202,-1.7015465,0,.35137981,-.67639917,-.12363227,1,0,1,0,NORTH DAKOTA,-.82234174,0,1,1,1,1,3,725900,.85399997,.026000001,.030999999,.0099999998,.085000001,0,.27200001,0,.243,.107,.13500001,.241,.131,.14399999,.51200002,.48800001,10300,76410,28474,10238,81,0,362,0,923,443,1,.00061027688,.001271525,.014103871,.014189282,3
35,,3,,3,3,5,2017,ND,,-1.6510686,0,.31946668,-.67750901,-.12363227,1,0,1,0,NORTH DAKOTA,-.76935035,0,,,,,,726000,.847,.028999999,.034000002,.017000001,.079999998,0,.169,0,.244,.104,.13600001,.237,.13500001,.146,.50999999,.49000001,10300,78946,30500,10088,157,0,293,0,1089,450,,.0006198347,.0015,.013895317,.014187328,
36,1,,,28,,50,2013,OH,115.70022,1.4316641,1,-1.1249771,-.44200882,-.54466963,1,0,1,0,OHIO,.18449487,0,,,27,,49,11239600,.80599999,.118,.033,.017999999,.123,.33399999,.25099999,.106,.242,.089000002,.113,.26899999,.13699999,.15000001,.48699999,.51300001,335500,62005,28044,536892,55820,849,67502,773,12325,124944,,.01111641,.0010965692,.047767892,.029849816,49
36,4,,,31,28,46,2014,OH,115.94408,1.4316641,1,-.77735966,-.42323291,-.54466963,1,0,1,0,OHIO,.19509314,0,,,27,24,42,11270300,.80299997,.12,.034000002,.018999999,.122,.34200001,.28400001,.146,.241,.089000002,.114,.26499999,.138,.153,.48800001,.51200002,326300,62909,27909,492894,54799,875,64441,835,11182,120950,,.010731746,.0009921653,.043733884,.028952202,42
36,2,29,36,39,31,52,2015,OH,116.0509,.80230391,1,-.38572776,-.40232667,-.54466963,1,0,1,0,OHIO,.19509314,0,27,34,37,29,50,4730100,.79900002,.12,.035,.02,.113,.32300001,.26699999,.15099999,.23999999,.088,.115,.26100001,.139,.15700001,.48800001,.51200002,331500,63617,28003,436910,52104,840,59329,807,11182,113080,27,.023906471,.0023640092,.092368029,.070083082,50
36,1,26,28,28,28,44,2016,OH,116.14373,.80230391,1,-.3124775,-.41852298,-.54466963,1,0,1,0,OHIO,.20569143,0,25,27,27,27,43,11278700,.796,.121,.035999998,.02,.11,.30599999,.259,.154,.23800001,.086999997,.116,.25600001,.141,.161,.48899999,.51099998,326200,65077,29033,386581,48518,843,54813,737,10404,104911,25,.0093016922,.00092244672,.034275316,.028921774,43
36,,34,,33,36,65,2017,OH,,.84550244,1,.30682993,-.62261444,-.54466963,1,0,1,0,OHIO,.20569143,0,,,,,,11323500,.792,.12,.037,.022,.106,.28400001,.26499999,.138,.237,.086999997,.118,.25299999,.141,.16500001,.48699999,.51300001,334400,67426,30575,344243,45057,855,48600,797,10095,95309,,.0084169209,.00089150883,.030400759,.029531505,
37,10,,,21,,39,2013,OK,38.524151,.53765601,1,-1.4056628,-.49353093,2.1421642,1,0,1,0,OKLAHOMA,-.33482087,0,,,11,,29,3726900,.67699999,.07,.096000001,.017000001,.131,.317,.234,.17900001,.26199999,.096000001,.122,.255,.123,.141,.49000001,.50999999,67700,56963,29949,117778,7566,81,7162,78,4408,14887,,.0039944728,.0011827524,.031602137,.018165231,29
37,16,,,29,27,44,2014,OK,38.77499,.53765601,1,-1.0391972,-.51546931,2.1421642,1,0,1,0,OKLAHOMA,-.31362432,0,,,13,11,28,3749500,.67199999,.07,.097999997,.02,.12899999,.29800001,.27399999,.14399999,.25999999,.097000003,.122,.25299999,.124,.145,.48899999,.51099998,69600,57888,30484,114861,7442,114,7268,110,3777,14934,,.0039829309,.0010073343,.030633684,.018562475,28
37,10,32,37,39,34,49,2015,OK,39.074139,.088925995,1,-1.0522623,-.5188331,2.1421642,1,0,1,0,OKLAHOMA,-.32422259,0,22,27,29,24,39,4730100,.667,.068999998,.101,.02,.125,.287,.252,.183,.26300001,.090999998,.123,.249,.127,.147,.491,.509,73100,58564,30560,106196,7080,133,7114,91,3777,14418,22,.0030481385,.00079850323,.02245111,.015454219,39
37,13,26,32,33,26,37,2016,OK,39.235611,.088925995,1,-.63824838,-.50906694,2.1421642,1,0,1,0,OKLAHOMA,-.32422259,0,13,19,20,13,24,3800800,.66299999,.068999998,.103,.018999999,.122,.28799999,.259,.15700001,.26300001,.092,.122,.24600001,.127,.15000001,.491,.509,74500,60309,31200,101320,6693,119,7228,99,4107,14139,13,.0037200062,.001080562,.026657546,.019601136,24
37,,26,,30,28,48,2017,OK,,-.051857676,1,-.20313755,-.4881503,2.1421642,1,0,1,0,OKLAHOMA,-.32422259,0,,,,,,3803700,.65899998,.068999998,.105,.021,.123,.25799999,.229,.097999997,.26199999,.090000004,.122,.24600001,.12800001,.153,.48899999,.51099998,83500,61988,32185,96788,6424,110,7265,93,4199,13892,,.0036522334,.0011039252,.02544575,.021952309,
38,4,,,13,,18,2013,OR,39.257511,.69433576,0,-.063812114,-.20788911,.55666864,0,1,0,1,OREGON,-.90712798,0,,,9,,14,3851600,.77499998,.016000001,.123,.039000001,.142,.31999999,.26699999,.18700001,.229,.090999998,.121,.266,.139,.154,.493,.50700003,84100,65771,32571,206531,2291,106,3649,93,13822,6139,,.001593883,.0035886385,.05362213,.021835081,14
38,6,,,17,16,18,2014,OR,39.683708,.69433576,0,.21119764,-.20671815,.55666864,0,1,0,1,OREGON,-.90712798,0,,,11,10,12,3889600,.76999998,.017000001,.125,.039999999,.132,.38800001,.26100001,.175,.227,.086999997,.125,.26199999,.139,.16,.49200001,.50800002,82700,66256,33505,192290,2206,131,3578,80,13226,5995,,.0015412896,.0034003498,.04943696,.021261826,12
38,3,15,17,18,15,19,2015,OR,40.246342,-.081175707,0,.42098898,-.1093168,.55666864,0,1,0,1,OREGON,-.89652973,0,12,14,15,12,16,4730100,.76700002,.017000001,.127,.039999999,.127,.359,.25799999,.142,.22400001,.089000002,.124,.26199999,.13699999,.16500001,.49200001,.50800002,82900,67070,32481,171217,2206,125,3231,54,13226,5616,12,.0011872899,.0027961354,.036197331,.017526057,16
38,4,15,17,18,15,20,2016,OR,40.93465,-.081175707,0,.23904131,-.18201113,.55666864,0,1,0,1,OREGON,-.89652973,0,11,13,14,11,16,4014500,.76300001,.017000001,.127,.041999999,.111,.257,.23100001,.149,.223,.088,.127,.25799999,.13600001,.169,.495,.505,82000,69328,32062,149082,2148,92,3051,97,13238,5388,11,.0013421348,.0032975464,.037135884,.020425957,16
